Rk,Player,Age,Pos,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,YR,TEAM
,Team Totals,,,82,242.7,40.7,85.2,0.478,6.4,18.5,0.343,3332.6,6964.5,0.516,0.515,18.4,26.2,0.701,13.3,3679.7,45,24.4,9.3,6.5,15.3,20.5,106.1,,2013,DEN
1,Greg Monroe,22,C,81,33.2,6.3,13.1,0.486,0,0,0,6.3,13,0.488,0.486,3.3,4.8,0.689,2.9,6.7,9.6,3.5,1.3,0.7,2.9,2.3,16,,2013,DET
2,Tayshaun Prince,32,SF,45,32.4,4.8,10.8,0.444,0.5,1.2,0.434,4.3,9.6,0.445,0.468,1.6,2.1,0.796,1,3.7,4.6,2.5,0.5,0.3,1.2,1,11.7,,2013,DET
3,JosÃ© CalderÃ³n,31,PG,28,31.7,4.5,8.5,0.527,1.8,3.5,0.52,2.6,5,0.532,0.635,0.9,1,0.893,0.2,2.3,2.5,6.6,1.1,0.1,1.8,1.5,11.6,,2013,DET
4,Brandon Knight,21,PG,75,31.5,4.8,11.7,0.407,1.6,4.4,0.367,3.2,7.3,0.43,0.475,2.2,3,0.733,0.7,2.6,3.3,4,0.8,0.1,2.7,2.1,13.3,,2013,DET
5,Rodney Stuckey,26,SG,24,28.6,4,9.8,0.406,0.7,2.4,0.302,3.3,7.4,0.44,0.443,2.8,3.6,0.783,0.6,2.2,2.8,3.6,0.7,0.2,1.8,1.7,11.5,,2013,DET
6,Kyle Singler,24,SF,74,28,3.4,7.8,0.428,0.9,2.4,0.35,2.5,5.4,0.464,0.483,1.2,1.5,0.806,1.3,2.7,4,0.9,0.7,0.5,1.2,2.6,8.8,,2013,DET
7,Jason Maxiell,29,PF,71,24.8,2.8,6.3,0.446,0,0,,2.8,6.3,0.446,0.446,1.3,2,0.621,1.9,3.8,5.7,0.8,0.4,1.3,1.1,2.4,6.9,,2013,DET
8,Andre Drummond,19,C,10,20.7,3.5,5.7,0.608,0,0,0.5,3.5,5.7,0.609,0.61,1,2.7,0.371,2.8,4.8,7.6,0.5,1,1.6,1,2.4,7.9,ROY-4,2013,DET
9,Will Bynum,30,PG,0,18.8,3.9,8.3,0.469,0.4,1.2,0.316,3.5,7.1,0.494,0.491,1.6,2,0.809,0.4,1.1,1.5,3.6,0.7,0.1,1.9,2,9.8,,2013,DET
10,Jonas Jerebko,25,PF,2,18.2,2.9,6.4,0.449,0.5,1.7,0.301,2.4,4.8,0.502,0.489,1.4,1.8,0.773,1.4,2.4,3.8,0.9,0.8,0.2,0.9,1.8,7.7,,2013,DET
11,Khris Middleton,21,SG,0,17.6,2.3,5.2,0.44,0.5,1.7,0.311,1.8,3.6,0.5,0.489,1,1.2,0.844,0.1,1.7,1.9,1,0.6,0.1,0.4,2,6.1,,2013,DET
12,Charlie Villanueva,28,PF,0,15.8,2.5,6.7,0.377,1.3,3.8,0.347,1.2,3,0.415,0.474,0.4,0.7,0.551,0.7,2.8,3.5,0.8,0.4,0.6,0.6,1.4,6.8,,2013,DET
13,Austin Daye,24,SF,0,14.5,1.8,4,0.443,0.9,1.7,0.525,0.9,2.4,0.386,0.552,0.6,0.8,0.833,0.4,2.2,2.6,0.9,0.2,0.3,0.5,1.8,5.1,,2013,DET
14,Corey Maggette,33,SF,0,14.3,1.5,4.2,0.355,0.3,1.2,0.238,1.2,3.1,0.4,0.388,2,2.7,0.75,0.3,1.1,1.4,1.1,0.3,0.1,0.9,2.3,5.3,,2013,DET
15,Kim English,24,SG,0,9.9,1,2.7,0.375,0.3,1.2,0.28,0.7,1.5,0.452,0.438,0.5,0.7,0.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2.9,,2013,DET
16,Viacheslav Kravtsov,25,C,0,9,1.3,1.8,0.717,0,0,,1.3,1.8,0.717,0.717,0.4,1.5,0.297,1,0.8,1.8,0.4,0.2,0.4,0.6,1.3,3.1,,2013,DET
,Team Totals,,,82,241.5,36.3,81,0.449,6.3,17.6,0.356,2972.7,6620.4,0.474,0.487,15.9,22.8,0.699,12.1,3441.9,42.1,21.2,7,4.9,15.1,19.8,94.9,,2013,DET
1,Stephen Curry,24,PG,78,38.2,8,17.8,0.451,3.5,7.7,0.453,4.5,10.1,0.449,0.549,3.4,3.7,0.9,0.8,3.3,4,6.9,1.6,0.2,3.1,2.5,22.9,MVP-11,2013,GSW
2,David Lee,29,PF,79,36.8,7.6,14.7,0.519,0,0.1,0,7.6,14.6,0.521,0.519,3.2,4.1,0.797,2.8,8.5,11.2,3.5,0.8,0.3,2.6,3.1,18.5,"MVP-12,AS,NBA3",2013,GSW
3,Klay Thompson,22,SG,82,35.8,6.2,14.7,0.422,2.6,6.4,0.401,3.6,8.3,0.437,0.509,1.6,1.9,0.841,0.4,3.3,3.7,2.2,1,0.5,1.9,2.9,16.6,,2013,GSW
4,Jarrett Jack,29,SG,4,29.7,4.9,10.8,0.452,1,2.6,0.404,3.9,8.3,0.466,0.499,2.1,2.5,0.843,0.3,2.8,3.1,5.6,0.8,0.1,2,1.7,12.9,6MOY-3,2013,GSW
5,Harrison Barnes,20,SF,81,25.4,3.4,7.8,0.439,0.6,1.8,0.359,2.8,6,0.464,0.481,1.8,2.3,0.758,0.7,3.5,4.1,1.2,0.6,0.2,1.2,1.7,9.2,ROY-6,2013,GSW
6,Andrew Bogut,28,C,32,24.6,2.6,5.8,0.451,0,0,1,2.6,5.7,0.448,0.454,0.6,1.2,0.5,2.1,5.5,7.7,2.1,0.6,1.7,1.1,2.7,5.8,,2013,GSW
7,Carl Landry,29,PF,2,23.2,4,7.4,0.54,0,0,0.333,4,7.4,0.541,0.541,2.8,3.4,0.817,2.2,3.7,6,0.8,0.4,0.4,1.4,2.3,10.8,6MOY-8,2013,GSW
8,Festus Ezeli,23,C,41,14.4,0.9,2.2,0.438,0,0,,0.9,2.2,0.438,0.438,0.6,1,0.531,1.8,2.2,4,0.3,0.3,0.9,0.8,2,2.4,,2013,GSW
9,Draymond Green,22,SF,1,13.4,1.1,3.3,0.327,0.2,0.8,0.209,0.9,2.4,0.368,0.354,0.6,0.7,0.818,0.7,2.6,3.3,0.7,0.5,0.3,0.6,2,2.9,,2013,GSW
10,Brandon Rush,27,SF,0,12.5,3,4.5,0.667,0,1,0,3,3.5,0.857,0.667,1,1.5,0.667,0,0.5,0.5,1,0,0,1.5,2.5,7,,2013,GSW
11,Richard Jefferson,32,SF,1,10.1,1.1,2.4,0.456,0.3,0.8,0.311,0.9,1.6,0.527,0.507,0.7,0.9,0.717,0.1,1.4,1.5,0.6,0.3,0.1,0.4,0.8,3.1,,2013,GSW
12,Andris BiedriÅÅ¡,26,C,9,9.3,0.2,0.4,0.476,0,0,,0.2,0.4,0.476,0.476,0.1,0.2,0.308,0.6,2.2,2.9,0.3,0.3,0.8,0.3,1.9,0.5,,2013,GSW
13,Charles Jenkins,23,SG,0,6.2,0.7,1.8,0.422,0,0,0.5,0.7,1.7,0.42,0.428,0.2,0.4,0.556,0.1,0.3,0.4,0.6,0.2,0,0.4,0.4,1.7,,2013,GSW
14,Kent Bazemore,23,SG,0,4.4,0.7,1.9,0.371,0.2,0.6,0.294,0.5,1.3,0.402,0.414,0.4,0.7,0.614,0.1,0.3,0.4,0.4,0.3,0.1,0.3,0.4,2,,2013,GSW
15,Malcolm Thomas,24,PF,0,4.2,0,0.2,0,0,0,,0,0.2,0,0,0.6,0.8,0.75,0,1,1,0.4,0,0.2,0.2,0.2,0.6,,2013,GSW
16,Jeremy Tyler,21,C,0,3.2,0.5,1.2,0.375,0,0,,0.5,1.2,0.375,0.375,0.2,0.3,0.667,0.3,0.6,0.9,0.1,0.1,0.1,0.3,0.5,1.1,,2013,GSW
,Team Totals,,,82,241.5,38.2,83.4,0.458,8,19.9,0.403,3122,6820.1,0.475,0.506,16.8,21.3,0.79,10.8,3675.2,45,22.5,6.9,4.2,15.1,21.4,101.2,,2013,GSW
1,James Harden,23,SG,78,38.3,7.5,17.1,0.438,2.3,6.2,0.368,5.2,10.9,0.477,0.504,8.6,10.2,0.851,0.8,4.1,4.9,5.8,1.8,0.5,3.8,2.3,25.9,"MVP-8,AS,NBA3",2013,HOU
2,Chandler Parsons,24,SF,76,36.3,6,12.4,0.486,2,5.2,0.385,4,7.2,0.559,0.567,1.5,2,0.729,1,4.3,5.3,3.5,1,0.4,1.9,1.9,15.5,,2013,HOU
3,Jeremy Lin,24,PG,82,32.2,4.8,10.9,0.441,1.1,3.1,0.339,3.8,7.8,0.483,0.49,2.6,3.4,0.785,0.4,2.6,3,6.1,1.6,0.4,2.9,2.5,13.4,,2013,HOU
4,Ãmer AÅÄ±k,26,C,82,30,4,7.5,0.541,0,0,0,4,7.5,0.542,0.541,2,3.6,0.562,3.4,8.3,11.7,0.9,0.6,1.1,2.1,2.7,10.1,,2013,HOU
5,Patrick Patterson,23,PF,38,25.9,5,9.7,0.519,0.7,2,0.365,4.3,7.6,0.56,0.557,0.8,1,0.755,1.6,3.1,4.7,1.1,0.4,0.6,0.9,1.9,11.6,,2013,HOU
6,Carlos Delfino,30,SF,5,25.2,3.7,9.3,0.405,2.4,6.3,0.375,1.4,3,0.467,0.532,0.7,0.8,0.857,0.3,3,3.3,2,1,0.1,1.1,1.7,10.6,,2013,HOU
7,Marcus Morris,23,PF,17,21.4,3.2,7.4,0.428,1.4,3.6,0.381,1.8,3.8,0.471,0.52,0.9,1.4,0.653,1.2,2.9,4.1,0.9,0.5,0.3,1,2.2,8.6,,2013,HOU
8,Toney Douglas,26,PG,0,18.6,2.8,7.2,0.395,1.2,3.3,0.377,1.6,3.9,0.411,0.482,1.2,1.4,0.882,0.5,1.4,1.8,1.9,0.8,0,1.1,2.1,8.1,,2013,HOU
9,Francisco GarcÃ­a,31,SF,5,17.7,2.3,5.3,0.432,1.5,3.9,0.386,0.8,1.4,0.56,0.574,0.3,0.4,0.857,0.1,1.2,1.3,1.1,0.8,0.4,0.7,1.2,6.4,,2013,HOU
10,Patrick Beverley,24,PG,0,17.4,1.9,4.6,0.418,0.9,2.3,0.375,1,2.3,0.462,0.513,0.8,1,0.829,1.1,1.6,2.7,2.9,0.9,0.5,1.1,2,5.6,,2013,HOU
11,Greg Smith,22,C,10,15.9,2.4,3.9,0.62,0,0,0,2.4,3.9,0.623,0.62,1.2,1.9,0.623,1.6,3,4.6,0.4,0.3,0.6,0.6,2.5,6,,2013,HOU
12,Terrence Jones,21,PF,0,14.5,2.3,4.9,0.457,0.3,1,0.263,2,3.9,0.507,0.484,0.7,0.9,0.765,1.5,1.9,3.4,0.8,0.6,1,0.7,1.1,5.5,,2013,HOU
13,Thomas Robinson,21,PF,0,13,1.8,4.1,0.449,0,0.1,0,1.8,4.1,0.455,0.449,0.8,2,0.421,1.6,2.5,4.1,0.5,0.8,0.3,1.2,1.5,4.5,,2013,HOU
14,Donatas MotiejÅ«nas,22,PF,14,12.2,2.2,4.8,0.455,0.5,1.9,0.289,1.7,3,0.562,0.512,0.7,1.2,0.627,0.8,1.3,2.1,0.7,0.2,0.2,0.8,1.7,5.7,,2013,HOU
15,James Anderson,23,SG,2,10.6,1.4,3.5,0.406,0.6,1.7,0.327,0.9,1.8,0.481,0.485,0.6,0.7,0.895,0.5,1.5,2,1.1,0.4,0.1,0.6,0.6,4,,2013,HOU
16,Daequan Cook,25,SG,1,10.3,1.3,3.7,0.356,0.7,1.9,0.367,0.6,1.8,0.345,0.449,0.1,0.2,0.667,0.3,0.8,1.1,0.6,0.4,0.1,0.4,0.8,3.4,,2013,HOU
17,Cole Aldrich,24,C,0,7.1,0.8,1.4,0.535,0,0,,0.8,1.4,0.535,0.535,0.1,0.3,0.444,0.4,1.5,1.9,0.2,0.1,0.3,0.5,1.4,1.7,,2013,HOU
18,Aaron Brooks,28,PG,0,5.4,0.6,1.9,0.308,0.3,1,0.286,0.3,0.9,0.333,0.385,0,0,,0.1,0.1,0.3,0.9,0.1,0.4,0.6,0.7,1.4,,2013,HOU
19,Tim Ohlbrecht,24,C,0,4,0.3,1,0.333,0,0,,0.3,1,0.333,0.333,0.3,0.3,1,0,0.3,0.3,0.3,0.3,0,1.3,0.3,1,,2013,HOU
20,Scott Machado,22,PG,0,3.5,0.5,1,0.5,0,0.2,0,0.5,0.8,0.6,0.5,0.3,0.3,1,0,0.2,0.2,1,0.3,0,1.3,0,1.3,,2013,HOU
,Team Totals,,,82,241.2,38.1,82.7,0.461,10.6,28.9,0.366,3113.4,6753.1,0.511,0.525,19.2,25.5,0.754,11.1,3549.9,43.4,23.2,8.3,4.4,16.4,20.3,106,,2013,HOU
1,Paul George,22,SF,79,37.6,6.2,14.9,0.419,2.2,5.9,0.362,4.1,8.9,0.457,0.491,2.8,3.5,0.807,1.1,6.5,7.6,4.1,1.8,0.6,2.9,2.9,17.4,"DPOY-8,MIP-1,AS,NBA3",2013,IND
2,George Hill,26,PG,76,34.5,5.1,11.5,0.443,1.7,4.6,0.368,3.4,6.8,0.494,0.518,2.3,2.8,0.817,0.6,3.1,3.7,4.7,1.1,0.3,1.5,1.8,14.2,,2013,IND
3,David West,32,PF,73,33.4,6.9,13.8,0.498,0.1,0.3,0.211,6.8,13.6,0.503,0.5,3.3,4.3,0.768,2,5.7,7.7,2.9,1,0.9,2.2,2,17.1,,2013,IND
4,Lance Stephenson,22,SG,72,29.2,3.5,7.7,0.46,0.8,2.4,0.33,2.7,5.3,0.52,0.512,1,1.5,0.652,0.6,3.3,3.9,2.9,1,0.2,1.4,2.1,8.8,,2013,IND
5,Roy Hibbert,26,C,79,28.7,4.9,10.9,0.448,0,0.1,0.25,4.9,10.8,0.449,0.449,2.1,2.8,0.741,3.7,4.6,8.3,1.4,0.5,2.6,2.1,3.5,11.9,DPOY-10,2013,IND
6,Gerald Green,27,SF,7,18,2.6,7.1,0.366,1,3.1,0.314,1.6,3.9,0.407,0.435,0.9,1.1,0.8,0.5,1.8,2.4,0.8,0.3,0.4,0.9,1.1,7,,2013,IND
7,Tyler Hansbrough,27,PF,8,16.9,2.2,5,0.432,0,0,0,2.2,5,0.436,0.432,2.7,3.7,0.72,2,2.6,4.6,0.4,0.4,0.2,1,1.9,7,,2013,IND
8,Ian Mahinmi,26,C,2,16.5,1.9,4.1,0.453,0,0,0,1.9,4.1,0.456,0.453,1.3,2.1,0.608,1.4,2.5,3.9,0.3,0.5,0.8,1.2,2.5,5,,2013,IND
9,D.J. Augustin,25,PG,5,16.1,1.4,3.9,0.35,0.9,2.5,0.353,0.5,1.4,0.346,0.464,1.1,1.3,0.838,0.3,0.9,1.2,2.2,0.4,0,0.9,0.8,4.7,,2013,IND
10,Danny Granger,29,SF,0,14.8,2,7,0.286,0.4,2,0.2,1.6,5,0.32,0.314,1,1.6,0.625,0.6,1.2,1.8,0.6,0.4,0.2,0.8,1.2,5.4,,2013,IND
11,Sam Young,27,SG,3,12.4,1,2.6,0.392,0.3,0.9,0.308,0.8,1.7,0.438,0.446,0.4,0.8,0.535,0.5,1.7,2.2,0.8,0.3,0.1,0.6,1.1,2.8,,2013,IND
12,Orlando Johnson,23,SG,0,12.1,1.4,3.5,0.4,0.7,1.8,0.383,0.7,1.7,0.419,0.5,0.5,0.6,0.719,0.4,1.8,2.2,0.9,0.2,0.2,0.6,1,4,,2013,IND
13,Jeff Ayres,25,PF,0,10,1.6,3.4,0.484,0.1,0.1,0.5,1.6,3.3,0.484,0.492,0.6,0.6,0.913,0.8,2,2.8,0.4,0.2,0.3,0.6,1.2,3.9,,2013,IND
14,Ben Hansbrough,25,PG,0,7.1,0.5,1.6,0.333,0.2,0.8,0.261,0.3,0.8,0.409,0.4,0.8,1,0.778,0.1,0.6,0.6,0.8,0.3,0.1,0.6,0.8,2,,2013,IND
15,Dominic McGuire,27,SF,1,6,0,1.5,0,0,0,,0,1.5,0,0,0,1,0,0.5,0.5,1,0.5,0,0,0,0,0,,2013,IND
16,Miles Plumlee,24,C,0,3.9,0.4,1.5,0.238,0,0,,0.4,1.5,0.238,0.238,0.2,0.3,0.75,0.9,0.7,1.6,0.1,0,0.2,0.2,0.4,0.9,,2013,IND
,Team Totals,,,81,241.9,35.1,80.6,0.436,6.9,19.7,0.347,2838.1,6505.3,0.465,0.479,17.6,23.6,0.746,12.9,3701.1,45.9,20.3,7.2,6.3,15.1,20,94.7,,2013,IND
1,Chris Paul,27,PG,70,33.4,5.9,12.2,0.481,1.1,3.3,0.328,4.8,8.9,0.538,0.526,4.1,4.6,0.885,0.8,3,3.7,9.7,2.4,0.1,2.3,2,16.9,"MVP-4,DPOY-11,AS,NBA1",2013,LAC
2,Blake Griffin,23,PF,80,32.5,7.2,13.4,0.538,0.1,0.4,0.179,7.2,13.1,0.548,0.541,3.5,5.3,0.66,2.3,6,8.3,3.7,1.2,0.6,2.3,2.9,18,"AS,NBA2",2013,LAC
3,Jamal Crawford,32,SG,0,29.3,5.9,13.4,0.438,2,5.2,0.376,3.9,8.2,0.477,0.511,2.8,3.3,0.871,0.3,1.4,1.7,2.5,1,0.2,1.9,0.9,16.5,6MOY-2,2013,LAC
4,Matt Barnes,32,SF,4,25.7,3.9,8.4,0.462,1.4,4.1,0.342,2.5,4.4,0.574,0.544,1.1,1.5,0.744,1.4,3.2,4.6,1.5,1,0.8,1.1,2.9,10.3,,2013,LAC
5,DeAndre Jordan,24,C,82,24.5,3.8,6,0.643,0,0,,3.8,6,0.643,0.643,1.2,3,0.386,2.6,4.7,7.2,0.3,0.6,1.4,1.2,2.3,8.8,,2013,LAC
6,Caron Butler,32,SF,78,24.1,3.9,9.2,0.424,1.6,4.2,0.388,2.3,5,0.454,0.513,1,1.2,0.833,0.5,2.3,2.9,1,0.7,0.1,0.9,1.8,10.4,,2013,LAC
7,Eric Bledsoe,23,PG,12,20.4,3.3,7.5,0.445,0.4,1,0.397,2.9,6.4,0.453,0.473,1.4,1.8,0.791,1,1.9,3,3.1,1.4,0.7,1.8,1.5,8.5,,2013,LAC
8,Lamar Odom,33,PF,2,19.7,1.8,4.5,0.399,0.2,1.1,0.2,1.6,3.4,0.464,0.423,0.2,0.5,0.476,1.4,4.4,5.9,1.7,0.8,0.7,1,2.6,4,,2013,LAC
9,Chauncey Billups,36,SG,22,19,2.4,6,0.402,1.5,4.1,0.367,0.9,1.9,0.476,0.527,2,2.2,0.938,0.1,1.4,1.5,2.2,0.5,0,1.2,1.1,8.4,,2013,LAC
10,Willie Green,31,SG,60,16.5,2.5,5.4,0.461,1,2.3,0.428,1.5,3.1,0.486,0.553,0.3,0.4,0.719,0.2,1.1,1.3,0.8,0.4,0.2,0.4,1.3,6.3,,2013,LAC
11,Grant Hill,40,SF,0,15.1,1.3,3.4,0.388,0.1,0.4,0.273,1.2,3,0.402,0.403,0.5,0.8,0.583,0.2,1.5,1.7,0.9,0.4,0.2,0.9,1.3,3.2,,2013,LAC
12,Ryan Hollins,28,C,0,11.1,1.2,1.9,0.614,0,0,,1.2,1.9,0.614,0.614,1.1,1.5,0.75,0.8,1.5,2.3,0.2,0.1,0.6,0.7,2.2,3.4,,2013,LAC
13,Ronny Turiaf,30,C,0,10.8,0.8,1.5,0.505,0,0,,0.8,1.5,0.505,0.505,0.4,1,0.365,0.7,1.6,2.3,0.5,0.3,0.5,0.4,1.2,1.9,,2013,LAC
14,Maalik Wayns,21,PG,0,6.2,1.2,2.7,0.438,0.3,1,0.333,0.8,1.7,0.5,0.5,0.7,0.7,1,0,0.3,0.3,1.2,0.5,0,0.3,1.3,3.3,,2013,LAC
15,DaJuan Summers,25,PF,0,3.5,0.5,2,0.25,0,0,,0.5,2,0.25,0.25,0,0,,0,1,1,0.5,0,0,0,0,1,,2013,LAC
,Team Totals,,,82,240.6,38.5,80.6,0.478,7.6,21.4,0.358,3152.4,6586.6,0.522,0.526,16.4,23,0.711,11.4,3401.6,41.6,23.9,9.6,5.6,14.6,20.9,101.1,,2013,LAC
1,Kobe Bryant,34,SG,78,38.6,9.5,20.4,0.463,1.7,5.2,0.324,7.8,15.2,0.51,0.504,6.7,8,0.839,0.8,4.7,5.6,6,1.4,0.3,3.7,2.2,27.3,"MVP-5,AS,NBA1",2013,LAL
2,Dwight Howard,27,C,76,35.8,6.2,10.7,0.578,0,0.1,0.167,6.2,10.6,0.581,0.579,4.7,9.5,0.492,3.3,9.1,12.4,1.4,1.1,2.4,3,3.8,17.1,"DPOY-14,AS,NBA3",2013,LAL
3,Pau Gasol,32,PF,42,33.8,5.5,11.8,0.466,0.2,0.6,0.286,5.3,11.2,0.475,0.473,2.6,3.6,0.702,2.3,6.3,8.6,4.1,0.5,1.2,2.1,1.9,13.7,,2013,LAL
4,Metta World Peace,33,SF,66,33.7,4.4,11,0.403,1.9,5.5,0.342,2.5,5.5,0.464,0.488,1.7,2.3,0.734,1.3,3.6,5,1.5,1.6,0.6,1.3,2.6,12.4,,2013,LAL
5,Steve Nash,38,PG,50,32.5,4.7,9.5,0.497,1.1,2.6,0.438,3.6,6.9,0.519,0.557,2.1,2.3,0.922,0.5,2.3,2.8,6.7,0.6,0.1,2.5,1.4,12.7,,2013,LAL
6,Steve Blake,32,PG,13,26.1,2.5,6,0.422,1.6,3.8,0.421,0.9,2.2,0.424,0.556,0.6,0.8,0.771,0.5,2.5,2.9,3.8,0.8,0.1,1.4,1.8,7.3,,2013,LAL
7,Earl Clark,25,PF,36,23.1,2.9,6.5,0.44,0.6,1.8,0.337,2.3,4.8,0.479,0.486,0.9,1.3,0.697,1.4,4.1,5.5,1.1,0.6,0.7,1.1,1.7,7.3,,2013,LAL
8,Antawn Jamison,36,PF,6,21.5,3.5,7.6,0.464,1.1,3.1,0.361,2.4,4.5,0.535,0.537,1.2,1.8,0.691,1.4,3.3,4.8,0.7,0.4,0.3,0.7,1.6,9.4,,2013,LAL
9,Jodie Meeks,25,SG,10,21.3,2.6,6.8,0.387,1.6,4.4,0.357,1.1,2.4,0.441,0.502,1.1,1.2,0.896,0.5,1.7,2.2,0.9,0.7,0.1,0.7,1.3,7.9,,2013,LAL
10,Chris Duhon,30,PG,9,17.8,1,2.7,0.382,0.7,2,0.363,0.3,0.7,0.438,0.516,0.1,0.3,0.462,0.2,1.2,1.5,2.9,0.4,0,0.9,1.2,2.9,,2013,LAL
11,Jordan Hill,25,PF,1,15.8,2.7,5.3,0.497,0,0.1,0,2.7,5.3,0.503,0.497,1.4,2.1,0.656,2.8,2.9,5.7,0.4,0.3,0.7,0.9,1.9,6.7,,2013,LAL
12,Darius Morris,22,PG,17,14.2,1.5,3.9,0.388,0.5,1.4,0.364,1,2.5,0.402,0.452,0.5,0.8,0.649,0.5,0.7,1.2,1.6,0.4,0,0.9,1.2,4,,2013,LAL
13,Devin Ebanks,23,SF,3,10.4,1.3,3.8,0.329,0.3,1.2,0.273,0.9,2.7,0.353,0.37,0.6,0.7,0.786,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,3.4,,2013,LAL
14,Robert Sacre,23,C,3,6.3,0.6,1.5,0.375,0,0,,0.6,1.5,0.375,0.375,0.2,0.3,0.636,0.3,0.8,1.1,0.2,0,0.3,0.3,1.2,1.3,,2013,LAL
15,Andrew Goudelock,24,SG,0,6,0,2,0,0,0,,0,2,0,0,0,0,,1,0,1,0,0,0,0,0,0,,2013,LAL
16,Darius Johnson-Odom,23,SG,0,1.5,0,1,0,0,0.3,0,0,0.8,0,0,0,0,,0.3,0.8,1,0.3,0,0,0,0,0,,2013,LAL
,Team Totals,,,82,240.9,37.1,81,0.458,8.7,24.6,0.355,3032.3,6615.4,0.503,0.512,19.3,27.9,0.692,11.5,3662.5,44.8,22.2,7,5.2,15,17.9,102.2,,2013,LAL
1,LeBron James,28,PF,76,37.9,10.1,17.8,0.565,1.4,3.3,0.406,8.7,14.5,0.602,0.603,5.3,7,0.753,1.3,6.8,8,7.3,1.7,0.9,3,1.4,26.8,"MVP-1,DPOY-2,AS,NBA1",2013,MIA
2,Dwyane Wade,31,SG,69,34.7,8.2,15.8,0.521,0.2,1,0.258,8,14.9,0.537,0.528,4.5,6.2,0.725,1.2,3.7,5,5.1,1.9,0.8,2.8,2,21.2,"MVP-10,DPOY-16,AS,NBA3",2013,MIA
3,Chris Bosh,28,C,74,33.2,6.6,12.3,0.535,0.3,1,0.284,6.3,11.3,0.557,0.546,3.3,4.1,0.798,1.8,5,6.8,1.7,0.9,1.4,1.7,2.3,16.6,AS,2013,MIA
4,Mario Chalmers,26,PG,77,26.9,2.9,6.9,0.429,1.6,3.9,0.409,1.4,3,0.456,0.545,1.2,1.5,0.795,0.2,2,2.2,3.5,1.5,0.2,1.5,2.5,8.6,,2013,MIA
5,Ray Allen,37,SG,0,25.8,3.7,8.2,0.449,1.8,4.2,0.419,1.9,4,0.48,0.555,1.8,2,0.886,0.5,2.2,2.7,1.7,0.8,0.2,1.3,1.6,10.9,,2013,MIA
6,Shane Battier,34,SF,20,24.8,2.1,5,0.42,1.9,4.4,0.43,0.2,0.6,0.348,0.608,0.4,0.5,0.842,0.5,1.8,2.3,1,0.6,0.8,0.5,2.1,6.6,6MOY-12,2013,MIA
7,Norris Cole,24,PG,4,19.9,2.2,5.3,0.421,0.4,1.2,0.357,1.8,4.1,0.44,0.462,0.7,1,0.65,0.2,1.4,1.6,2.1,0.7,0.1,1.3,1.9,5.6,,2013,MIA
8,Udonis Haslem,32,PF,59,18.9,1.7,3.3,0.514,0,0,,1.7,3.3,0.514,0.514,0.4,0.6,0.711,1.3,4.1,5.4,0.5,0.4,0.2,0.6,2.3,3.9,,2013,MIA
9,Mike Miller,32,SF,17,15.3,1.7,3.9,0.433,1.2,3,0.417,0.5,0.9,0.482,0.591,0.1,0.2,0.727,0.3,2.4,2.7,1.7,0.4,0.1,0.6,1.1,4.8,,2013,MIA
10,Chris Andersen,34,C,0,14.9,1.7,2.9,0.577,0,0.1,0.667,1.6,2.9,0.575,0.585,1.5,2.2,0.677,1.4,2.7,4.1,0.4,0.4,1,0.6,2.1,4.9,,2013,MIA
11,Rashard Lewis,33,PF,9,14.4,1.9,4.5,0.414,0.9,2.4,0.389,0.9,2.1,0.441,0.516,0.5,0.8,0.622,0.3,1.9,2.2,0.5,0.4,0.3,0.6,1.2,5.2,,2013,MIA
12,Joel Anthony,30,C,3,9.1,0.6,1.1,0.515,0,0,,0.6,1.1,0.515,0.515,0.3,0.5,0.607,0.7,1.1,1.9,0.2,0.2,0.7,0.4,0.8,1.4,,2013,MIA
13,Juwan Howard,39,PF,2,7.3,1.4,2.7,0.526,0,0,,1.4,2.7,0.526,0.526,0.1,0.1,1,0,1.1,1.1,0.9,0,0,0.6,1.3,3,,2013,MIA
14,James Jones,32,SF,0,5.8,0.6,1.6,0.344,0.4,1.4,0.302,0.1,0.2,0.625,0.475,0.1,0.1,0.5,0,0.6,0.6,0.3,0.1,0.2,0.1,0.4,1.6,,2013,MIA
15,Josh Harrellson,23,C,0,5.2,0.7,1.5,0.444,0.2,0.8,0.2,0.5,0.7,0.75,0.5,0.2,0.3,0.5,0.5,0.7,1.2,0,0.2,0.2,0.5,0.7,1.7,,2013,MIA
16,Jarvis Varnado,24,PF,0,5,0.1,0.4,0.333,0,0,,0.1,0.4,0.333,0.333,0,0,,0.1,0.6,0.8,0.3,0,0.3,0.6,1.1,0.3,,2013,MIA
17,Terrel Harris,25,SG,0,4.1,0.3,1.1,0.25,0,0.1,0,0.3,1,0.286,0.25,0.9,1.1,0.75,0.6,0.7,1.3,0.3,0,0,0.6,0.4,1.4,,2013,MIA
18,Dexter Pittman,24,C,0,3,0.8,1.3,0.6,0,0,,0.8,1.3,0.6,0.6,0,0,,1,0.8,1.8,0,0,0,0.5,1,1.5,,2013,MIA
